date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC.,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,S&P 500
2016-01-11,30.98311122670455,14.960756512121606,60.07545283796179,51.327952595961705,192.11
2016-01-12,30.983664750108577,14.957742511596198,60.07678990292393,51.3212694547714,193.66
2016-01-13,30.889214975005505,14.945220638387767,60.03464037658078,51.25017702892725,188.83
2016-01-14,30.960317890977837,14.94863985270884,60.05678026798849,51.26733204906872,191.93
2016-01-15,30.890712665264914,14.94175936135128,60.012203895401505,51.22988436447046,187.81
2016-01-19,30.859673266568148,14.938083395448242,60.0173774332291,51.17921242282599,188.06
2016-01-20,30.851909717297538,14.939614954244565,60.03679262052289,51.2256075345609,185.65
2016-01-21,30.89276865648334,14.948046892063143,60.03145491102764,51.244452025629016,186.69
2016-01-22,31.00165187791998,14.960846657861445,60.06280913497732,51.330122333497,190.52
2016-01-25,30.977812474810076,14.958448095057069,60.04938628606808,51.286731172340104,187.64
2016-01-26,31.061296276047035,14.969041953708615,60.052295440603565,51.30134357237636,190.2
2016-01-27,31.016700079366668,14.968044954213878,60.01211165130198,51.265358057062585,188.13
2016-01-28,31.001348988908248,14.962709675102612,60.021398808169174,51.294685662531414,189.11
2016-01-29,31.03127945099138,14.973376233701615,60.04882253220623,51.35343798938527,193.72
2016-02-01,31.022966777185427,14.981963175508465,60.07664955995424,51.33621083483307,193.65
2016-02-02,30.98790386592173,14.984752742713555,60.048133438490396,51.258289262965555,190.16
2016-02-03,31.02309013373861,14.974611219904217,60.07379392966096,51.299130769240115,191.3
2016-02-04,31.059303573396704,14.973918328203343,60.04376297990038,51.3170283948737,191.6
2016-02-05,31.03687467485877,14.968863110057752,60.03045251956111,51.2347548393775,187.95
2016-02-08,30.932759726280683,14.95165593537415,59.98595002755757,51.15764600480716,185.42
2016-02-09,30.91421594937347,14.953561137452814,60.003795341070635,51.10532691178589,185.43
2016-02-10,30.92126280697219,14.95496310440092,59.99431763443452,51.160408017838975,185.27
2016-02-11,30.92126280697219,14.95496310440092,59.99431763443452,51.160408017838975,182.86
2016-02-12,30.92126280697219,14.95496310440092,59.99431763443452,51.160408017838975,186.63
2016-02-16,31.00833174747198,14.961691942890084,60.00849353043976,51.205832718233744,189.78
2016-02-17,31.050845858055247,14.96696978415288,60.028067732199595,51.25324677014498,192.88
2016-02-18,31.01912316370882,14.95996383471167,60.02716379935719,51.24205269879662,192.09
2016-02-19,31.01293515276544,14.957077740247456,60.03471464331545,51.25351890687204,192.0
2016-02-22,31.04030052571108,14.957997472096055,60.055586081221286,51.273994269788304,194.78
2016-02-23,31.007047498013968,14.956578028914802,60.04046702521316,51.21760810047647,192.32
2016-02-24,31.02514746424988,14.959966850497386,60.04909793842008,51.24613467220688,193.2
2016-02-25,31.05454409890751,14.966717642700115,60.088238146288944,51.275219223279535,195.54
2016-02-26,31.063350213009965,14.967729351237377,60.083533265427775,51.254697140174756,195.09
2016-02-29,30.896476227247394,14.925182001664771,60.07627952244802,51.26402487373691,193.56
2016-03-01,30.937533543505698,14.927692197619749,60.10248751520322,51.3056344429334,198.11
2016-03-02,30.980441095046956,14.93597319075043,60.090909683443925,51.325925758648744,199.0
2016-03-03,30.969619178709596,14.93263206463434,60.100406864116216,51.329054189838715,199.775
2016-03-04,30.978111187391423,14.929002180573935,60.10607426007961,51.33297381666525,200.43
2016-03-07,31.023861443204805,14.939445007192395,60.11468384012768,51.34161432564717,200.59
2016-03-08,30.95832775114709,14.930317954635614,60.095843908295016,51.32069571467911,198.4
2016-03-09,30.956480955450857,14.925995525900733,60.11759643954734,51.338950108674595,199.38
2016-03-10,30.931719284203375,14.919267015576322,60.11030063552032,51.349525890633906,199.54
2016-03-11,31.00429262834994,14.929659364550737,60.12546154958308,51.37512551878545,202.76
2016-03-14,30.997320316200753,14.927969330779417,60.11675766996173,51.35917302976941,202.5
2016-03-15,30.796310979585886,14.882163964557375,60.12148310334408,51.36485405153726,202.17
2016-03-16,30.84794405896818,14.890446417369972,60.17707342941239,51.41011327396216,203.34
2016-03-17,30.767374065056824,14.86729474775559,60.193813242721966,51.426264805446756,204.63
2016-03-18,30.77891856057102,14.866209597613953,60.19551286324487,51.424140700504644,204.38
2016-03-21,30.769568246717295,14.859650856126699,60.20453317654244,51.42599728147555,204.67
2016-03-22,30.823386758730877,14.873530764840433,60.21192234566543,51.43714741642968,204.56
2016-03-23,30.781006410431225,14.86750990583561,60.20193092601165,51.41448275950953,203.21
2016-03-24,30.76787827535016,14.865466843674191,60.184876101779864,51.39951955372498,203.12
2016-03-28,30.732381625269362,14.856070327369567,60.18445986283848,51.38612016534962,203.24
2016-03-29,30.77084294354424,14.86111244771683,60.208005298816445,51.40923990356317,205.12
2016-03-30,30.767070979150088,14.857624086287595,60.209494173661,51.41474751136793,206.02
2016-03-31,30.763670400111014,14.855690831212915,60.206011053193244,51.41234289563876,205.52
2016-04-01,30.78584246943243,14.859462936647198,60.210007294617036,51.41338804586812,206.92
2016-04-04,30.77151430448149,14.85773785427191,60.21645298635582,51.425200915852386,206.25
2016-04-05,30.703862169317624,14.847056911965216,60.20831143670535,51.39777284708809,204.19
2016-04-06,30.79571090640036,14.864978994119394,60.21644864332333,51.41356210258106,206.42
2016-04-07,30.775335723934813,14.863581447778431,60.208350268151996,51.40169285907602,203.95
2016-04-08,30.74922285258071,14.85812734894475,60.20343630288165,51.38913234781051,204.5
2016-04-11,30.684038099236865,14.841721671181812,60.196812688152114,51.373233071164854,204.02
2016-04-12,30.694973507429115,14.84360389495514,60.19940329114304,51.38444024815959,205.92
2016-04-13,30.747884735720405,14.850669711696177,60.21115239776535,51.41529475843835,208.0
2016-04-14,30.74551327079822,14.850757544774822,60.20152830537711,51.40380222209146,208.01
2016-04-15,30.72106014117219,14.84467954552742,60.211199279287484,51.43090064773918,207.78
2016-04-18,30.795382770045528,14.861321267645653,60.20545995276611,51.42760363109123,209.24
2016-04-19,30.794866116103446,14.863074515337136,60.209769898807984,51.440020687828955,209.9
2016-04-20,30.796459299945802,14.860548053751756,60.18072459134093,51.41750722053552,210.1
2016-04-21,30.89686367947843,14.885258515882654,60.187375461373605,51.43038420324811,208.97
2016-04-22,30.93038237261058,14.898968997532762,60.17649119988148,51.42641891276778,208.97
2016-04-25,30.82059226602552,14.875726544817365,60.20414717452708,51.45754025523201,208.61
2016-04-26,30.78881061438786,14.871819058555774,60.20923068607977,51.47073426714144,208.92
2016-04-27,30.754515057525488,14.867843259022411,60.18876916006309,51.47242693212866,209.35
2016-04-28,30.724288954702487,14.863402902986284,60.206935925029974,51.45791309597515,207.445
2016-04-29,30.691578465858584,14.854185240162321,60.21695940588367,51.47088295010174,206.33
2016-05-02,30.69957337050351,14.85535960714142,60.237279042669485,51.473668311360605,207.97
2016-05-03,30.706569867386,14.862322125811355,60.22104167105511,51.450166007654886,206.16
2016-05-04,30.683770600986332,14.856655907436346,60.21951338905778,51.46896215987908,205.01
2016-05-05,30.6822336404299,14.851065004910922,60.2153301078863,51.458986419347696,204.97
2016-05-06,30.37355270438828,14.772195003866699,60.22039523883495,51.42929086804163,205.72
2016-05-09,30.33075762416902,14.761335754556747,60.22564816729377,51.429051387810226,205.89
2016-05-10,30.35766688031396,14.764818518939968,60.24091594654254,51.45069040438982,208.45
2016-05-11,30.247330080580344,14.739231916154141,60.24341752413518,51.446833210742156,206.5
2016-05-12,30.230806287659107,14.737573961851396,60.22945294317508,51.4330798909439,206.56
2016-05-13,30.230806287659107,14.737573961851396,60.22945294317508,51.4330798909439,204.76
2016-05-16,30.237170002811332,14.744302862661606,60.18500772182766,51.253141292014924,206.78
2016-05-17,30.232317244245095,14.764348142004078,60.18092978847966,51.24061932140535,204.85
2016-05-18,30.23891489063973,14.773097129060611,60.18796527169965,51.261610955931616,204.91
2016-05-19,30.223192850932325,14.754255963888843,60.17996090440081,51.25095865989902,204.2
2016-05-20,30.236279856833427,14.7709993511402,60.19992697593392,51.35773319691243,205.49
2016-05-23,30.239684710003853,14.765286951815302,60.167710715435774,51.25076992365011,205.21
2016-05-24,30.256488309246357,14.772997014983313,60.185360584068974,51.295178072463926,207.87
2016-05-25,30.26782688101249,14.771212707426553,60.1733860651255,51.25962890910545,209.28
2016-05-26,30.268133977593372,14.769973459396482,60.14443572774787,51.18670393990739,209.34
2016-05-27,30.27225225557988,14.773869019160578,60.150458303168676,51.21043802969629,210.24
2016-05-31,30.271688341547094,14.78482807815313,60.144419872952696,51.223137923405865,209.84
2016-06-01,30.279248318310962,14.80212976417123,60.183417209757344,51.37829515246462,210.27
2016-06-02,30.28053959179141,14.81931827177517,60.184813065734176,51.37710181494973,210.91
2016-06-03,30.301943824644564,14.822017335781275,60.1691607361155,51.32114636740844,210.28
2016-06-06,30.30419239023213,14.829905684825652,60.157359830840164,51.308492523165384,211.35
2016-06-07,30.30564704185444,14.81847243839872,60.15316811629493,51.29316559257982,211.68
2016-06-08,30.30723221082452,14.82043167739276,60.164735024246106,51.3227473081873,212.37
2016-06-09,30.308880993172746,14.825354700912378,60.16284886082885,51.33316134777238,212.08
2016-06-10,30.290757232569174,14.795102658402607,60.16353666398081,51.31935723878821,210.07
2016-06-13,30.277196809366547,14.798912040919706,60.155225028892254,51.32597149832643,208.45
2016-06-14,30.266945752774504,14.807804872198219,60.14842746912962,51.30622747488801,208.04
2016-06-15,30.27082507681806,14.801440963153683,60.14661168795984,51.30959166833694,207.75
2016-06-16,30.27122497203454,14.804198655105774,60.15375294594892,51.321309715999845,208.37
2016-06-17,30.267063010939626,14.793527497675655,60.15074492924784,51.299212347400946,206.52
2016-06-20,30.268491221466828,14.786523262020953,60.15679969961567,51.32722730180578,207.85
2016-06-21,30.272805105042814,14.771164927851556,60.1627762636494,51.33448225513906,208.44
2016-06-22,30.269571088976583,14.77232732264882,60.16318471859461,51.30899647809,208.1
2016-06-23,30.285022901462202,14.78242583652207,60.1750031542519,51.38326245027898,210.81
2016-06-24,30.244127707359805,14.757504193843058,60.124325584391755,51.19312181794672,203.13
2016-06-27,30.221896973033,14.728805704904081,60.11067967231255,51.131499019206146,199.6
2016-06-28,30.258161744334025,14.792155735187055,60.11737174582344,51.17661805211898,203.2
2016-06-29,30.28022441779299,14.789863462096243,60.164740351381184,51.379989403113,206.66
2016-06-30,30.292850533888764,14.78360653299091,60.17708655792887,51.417130072696054,209.475
2016-07-01,30.302458732946057,14.814866772349259,60.19408164108874,51.482117585969036,209.92
2016-07-05,30.29487525018848,14.805375240390372,60.18931455236221,51.455108543478346,208.41
2016-07-06,30.301746232127268,14.81699809025601,60.19242556377308,51.447892663005696,209.66
2016-07-07,30.30359282900546,14.820741836971063,60.20645616322538,51.484078275972074,209.525
2016-07-08,30.324878433942295,14.825059190711867,60.221661045943605,51.55799948896504,212.65
2016-07-11,30.324689026772198,14.820533675358186,60.23779720086897,51.61016553443043,213.4
2016-07-12,30.329568354605325,14.826306465466299,60.23481996604099,51.632131399980516,214.95
2016-07-13,30.32085650417581,14.825799418518717,60.23112946304033,51.61357154736902,214.92
2016-07-14,30.32687054133159,14.832036186141451,60.239281467633646,51.63835376271347,216.12
2016-07-15,30.32700037887833,14.831929168823416,60.22284159430529,51.560197484314216,215.83
2016-07-18,30.3268478281158,14.837664693581564,60.22067877786926,51.542000374732105,216.41
2016-07-19,30.318453559611616,14.828399586067395,60.209347039420614,51.49922210406851,216.19
2016-07-20,30.322807170261893,14.840752925762127,60.23032998092436,51.57868756408621,217.085
2016-07-21,30.318333432591928,14.842680188855395,60.246692062457086,51.62900862180145,216.265
2016-07-22,30.323194270998282,14.833946509067554,60.26012297953881,51.67294297777228,217.24
2016-07-25,30.321227364009104,14.838142904819478,60.25025511248957,51.63826048206959,216.65
2016-07-26,30.33776409880856,14.830907886695254,60.24171463386313,51.597096682078096,216.75
2016-07-27,30.338256773470807,14.839275771877148,60.243313016526265,51.590092016453674,216.52
2016-07-28,30.345055043468175,14.842575516814257,60.23913427755006,51.61843834628161,216.77
2016-07-29,30.342271723914084,14.832191748468041,60.22874155915487,51.57021585560867,217.12
2016-08-01,30.345324736394467,14.827335773654086,60.233276515802544,51.74389704489485,216.94
2016-08-02,30.336019012739555,14.836474484691651,60.22682513720743,51.80082282542263,215.55
2016-08-03,30.344684918890163,14.858813819252314,60.23526301419466,51.90826929233463,216.18
2016-08-04,30.358887527911747,14.855904339896854,60.23314774418664,51.92335730104752,216.41
2016-08-05,30.379029079790072,14.85551105903284,60.22626999980297,51.87089961876338,218.18
2016-08-08,30.37027374126182,14.857499041221482,60.23467951401206,51.89833590953285,218.05
2016-08-09,30.383476683145066,14.932567712032336,60.310904476399905,52.19178589848886,218.18
2016-08-10,30.383476683145066,14.932567712032336,60.310904476399905,52.19178589848886,217.64
2016-08-11,30.383476683145066,14.932567712032336,60.310904476399905,52.19178589848886,218.65
2016-08-12,30.383476683145066,14.932567712032336,60.310904476399905,52.19178589848886,218.46
2016-08-15,30.389901034388565,14.922660915584931,60.32012933906449,52.29501781436151,219.09
2016-08-16,30.386426760579017,14.918826158804336,60.30619814065555,52.10155598085413,217.96
2016-08-17,30.379602592383385,14.91640527834248,60.30711624398281,52.08489386781986,218.37
2016-08-18,30.372967104640022,14.918306198107265,60.29898078591689,51.973393611362965,218.86
2016-08-19,30.367499074733814,14.920260291637925,60.2909605926548,51.84873192001046,218.54
2016-08-22,30.365351479275848,14.919028571138941,60.29232378221607,51.84117772844432,218.53
2016-08-23,30.365537740114398,14.927096068103152,60.292540235154995,51.82157514396065,218.97
2016-08-24,30.358699832791206,14.90790473906731,60.28993548658712,51.763976980475725,217.85
2016-08-25,30.36089287244647,14.895108087697176,60.29131475723592,51.76841486341793,217.7
2016-08-26,30.361342689069215,14.894841001046151,60.287681417769384,51.69549951316948,217.29
2016-08-29,30.36513876417449,14.892010240820142,60.29270955878865,51.779821644751415,218.36
2016-08-30,30.362458388339764,14.89293832207694,60.30747705184766,51.96710942043265,218.0
2016-08-31,30.360576077082833,14.890232256262644,60.31066504660483,52.026632670570656,217.38
2016-09-01,30.364625785009167,14.885646172509718,60.353701727464504,52.64597122300496,217.39
2016-09-02,30.372180210878675,14.881951535205104,60.36545523419096,52.80114552494327,218.37
2016-09-06,30.39268005129871,14.890674251758748,60.377102698934216,52.975505772515575,219.03
2016-09-07,30.38732349012133,14.888746809879427,60.38598248717694,53.13080638351445,219.01
2016-09-08,30.393889626279126,14.892330657433723,60.355801389976335,52.69448036716543,218.51
2016-09-09,30.373717050974633,14.881499641864055,60.33505208829045,52.406842281619504,213.28
2016-09-12,30.381741828592123,14.893109132499621,60.35432030681362,52.690596375238165,216.34
2016-09-13,30.37019309068898,14.885851935072271,60.335070984355326,52.457284539154976,213.23
2016-09-14,30.37391847246113,14.886107247615605,60.33954494702637,52.54396882372066,213.15
2016-09-15,30.380602443100532,14.891248003751272,60.34066093713204,52.52404656009267,215.28
2016-09-16,30.3787258140301,14.893126144476764,60.33783635055242,52.50099340535169,213.37
2016-09-19,30.378625022181637,14.882830706098748,60.32942578220662,52.331749791641485,213.41
2016-09-20,30.385893783841514,14.88687668296842,60.3336456120388,52.42724488139609,213.42
2016-09-21,30.39920454478643,14.887066887594939,60.370017488878254,53.020462653986286,215.82
2016-09-22,30.403432726707376,14.890151228310607,60.38088143471305,53.17007233655677,217.18
2016-09-23,30.403709209597046,14.929158166970542,60.377693114348894,53.17871362989821,215.99
2016-09-26,30.39576841487728,14.912875849329895,60.367877228241596,53.02937927385609,214.24
2016-09-27,30.396300543485097,14.920545338890085,60.37527787659486,53.09451668546171,215.57
2016-09-28,30.407206114525863,14.918483536710148,60.381161446164214,53.15781579666552,216.64
2016-09-29,30.403478352517563,14.901380827876226,60.36252193812476,52.88762573726779,214.68
2016-09-30,30.408768965512472,14.892778187676829,60.36081730135508,52.782026410189985,216.3
2016-10-03,30.404005687392708,14.898195496382215,60.3542482770855,52.73760552867158,215.78
2016-10-04,30.40614407344119,14.8972206393244,60.351164273968315,52.76412413013446,214.68
2016-10-05,30.415691341292423,14.909456151125472,60.35075351932572,52.74621451203376,215.63
2016-10-06,30.41338404704035,14.899037752619906,60.35458059448095,52.778526038048916,215.78
2016-10-07,30.412016906740725,14.896209275810545,60.34432429484309,52.74957640939476,215.04
2016-10-10,30.41360338329381,14.906743702459549,60.347436024113875,52.82311207831991,216.16
2016-10-11,30.399404863650854,14.895865378500366,60.309051843025,52.27772268926303,213.43
2016-10-12,30.39939857006407,14.88408760931505,60.30316131956788,52.21302760842311,213.71
2016-10-13,30.396771332976375,14.886343459195567,60.30211723883609,52.160135205216335,213.01
2016-10-14,30.390300625788477,14.886060045701225,60.305266066739506,52.18651317774002,213.12
2016-10-17,30.38622355587061,14.87851405723407,60.30648397341687,52.17209911289813,212.38
2016-10-18,30.39462182288643,14.8875077378091,60.31427815508963,52.30016491850791,213.71
2016-10-19,30.388560481843367,14.88842035092797,60.31570724166651,52.324887220296254,214.28
2016-10-20,30.39100177339795,14.8970668944032,60.31014828730192,52.203808270848135,213.88
2016-10-21,30.38419217410702,14.89921577717486,60.29971690997885,52.04107947212152,213.98
2016-10-24,30.38135385778948,14.89904578654733,60.31710619085167,52.258070727535014,214.89
2016-10-25,30.38452363271649,14.905485240414675,60.304491400055696,52.07372785100503,214.17
2016-10-26,30.38589087710201,14.89819050105343,60.2717229572273,51.604149694525006,213.74
2016-10-27,30.389147857702273,14.892365471994113,60.25215241495696,51.33397420452255,213.17
2016-10-28,30.385574012823486,14.880430392841264,60.27100140559055,51.55971911488317,212.54
2016-10-31,30.37973461870374,14.869447524657925,60.27355805740183,51.65400353053662,212.55
2016-11-01,30.385892193704894,14.870730368519496,60.270890547392916,51.63293737803216,211.01
2016-11-02,30.37836750666381,14.857795852087921,60.279013665155944,51.62095470123093,209.74
2016-11-03,30.36986966267389,14.808267855978043,60.25708558159594,51.290405451089995,208.78
2016-11-04,30.373427402742763,14.816193361319968,60.266643929073325,51.48383477424031,208.55
2016-11-07,30.379813934911837,14.832726335768848,60.29680252455971,51.88022719932847,213.15
2016-11-08,30.37233005193967,14.813948150453154,60.31669018156842,52.10785912270783,214.11
2016-11-09,30.37233005193967,14.813948150453154,60.31669018156842,52.10785912270783,216.38
2016-11-10,30.37233005193967,14.813948150453154,60.31669018156842,52.10785912270783,216.92
2016-11-11,30.37233005193967,14.813948150453154,60.31669018156842,52.10785912270783,216.42
2016-11-14,30.394416143637905,14.827151759603828,60.27225901061558,51.38828201639094,216.59
2016-11-15,30.38744159151503,14.82457083336176,60.26167083974032,51.5074695315612,218.28
2016-11-16,30.38305216827686,14.810101194171665,60.27081203674254,51.746779788943556,217.87
2016-11-17,30.38681048249013,14.813052663424315,60.28614017211864,52.08419476187221,218.99
2016-11-18,30.38243724869802,14.809223371881373,60.27251354550817,51.89056850381617,218.5
2016-11-21,30.3867092644465,14.808417415574219,60.28311671807094,52.03716102972848,220.15
2016-11-22,30.37975439614132,14.789667858378095,60.32347694749904,52.42870008390906,220.58
2016-11-23,30.389827514100773,14.799037373974247,60.32517310248245,52.36136054373183,220.7
2016-11-25,30.39096323686105,14.791062180522559,60.337777907435274,52.4916957668021,221.52
2016-11-28,30.39143101233349,14.79437047393905,60.314677137659615,52.34092277106202,220.48
2016-11-29,30.39731940530052,14.789250463355055,60.35460003069068,52.8421990364166,220.91
2016-11-30,30.39563089272254,14.780643541329342,60.33571700372664,52.45428197306701,220.38
2016-12-01,30.39209858486542,14.771963163679702,60.319993596417405,51.9029844383895,219.57
2016-12-02,30.404060705997694,14.777510030053456,60.29177642346431,51.69651379350604,219.68
2016-12-05,30.415446604657454,14.77976993907137,60.31446421063514,52.00494507223466,221.0
2016-12-06,30.427518785096566,14.778922393154504,60.3417402787338,52.215255371352455,221.7
2016-12-07,30.446543974916636,14.769424263429412,60.37646369338502,52.68262260229505,224.6
2016-12-08,30.42678257930048,14.782525214016296,60.3598291293591,52.582448980201875,225.15
2016-12-09,30.432927546652287,14.780275731869338,60.35975078842804,52.66783372943661,226.51
2016-12-12,30.409481967735225,14.767646825981197,60.350229417774834,52.53597802037341,226.25
2016-12-13,30.42227922493691,14.779472726195706,60.37344927508679,52.79257976567587,227.76
2016-12-14,30.41107471109588,14.76477549228961,60.38902757516136,52.83443430224235,225.88
2016-12-15,30.40594113449728,14.767735271188032,60.39932852377023,52.880893635161264,226.81
2016-12-16,30.40750254358897,14.777078314136334,60.393735106715624,52.765077189547995,225.04
2016-12-19,30.419153462236988,14.775017276271958,60.40097479980562,52.839249895517476,225.53
2016-12-20,30.42049887818782,14.780568861126204,60.405807090044625,52.9610670270367,226.4
2016-12-21,30.420244244645694,14.77228783404162,60.40808584588954,52.92262591450114,225.77
2016-12-22,30.41775840417278,14.77022609961319,60.404902985007574,52.58720513415033,225.38
2016-12-23,30.423389688202864,14.78377928122864,60.40515045436185,52.5635270241293,225.71
2016-12-27,30.430955342755713,14.778748782667378,60.40873556276877,52.72696207245235,226.27
2016-12-28,30.418207271284867,14.766709764092115,60.405217544533684,52.608195748231324,224.4
2016-12-29,30.415018378021614,14.766224235025529,60.410814775719444,52.62120497392378,224.35
2016-12-30,30.40822992600331,14.777244067100323,60.39276164962113,52.45389001358931,223.53
2017-01-03,30.425368241062547,14.802460607793407,60.387773009764935,52.51077395590569,225.24
2017-01-04,30.436254767543467,14.812076983066401,60.41297230761139,52.923609266849766,226.58
2017-01-05,30.452174457719277,14.811783428033658,60.429279810850716,53.51745566750756,226.4
2017-01-06,30.461694357980942,14.792410070009069,60.43514088548116,53.71038551105449,227.21
2017-01-09,30.446176862168738,14.785124699344513,60.42612545895574,53.59285016629768,226.46
2017-01-10,30.453764496265798,14.769473657801328,60.43231601235148,53.88515947879838,226.46
2017-01-11,30.44403250703904,14.734913905938376,60.440406553536,53.96049474944177,227.1
2017-01-12,30.44076098390987,14.731479705525071,60.42966181652762,53.74008949787644,226.53
2017-01-13,30.440354573809664,14.71696259277389,60.43530676716013,53.83179326760363,227.05
2017-01-17,30.444755810123695,14.711831727956842,60.46171011378624,54.153653672557866,226.25
2017-01-18,30.443938827563468,14.716546114611848,60.45999232056822,54.07202861525158,226.75
2017-01-19,30.43635394655452,14.705970881452636,60.470994904114576,54.11895695171077,225.91
2017-01-20,30.432053003437968,14.693689658148996,60.48321991713747,54.18244426578524,226.74
2017-01-23,30.425971491988058,14.683559161794298,60.48651245566761,54.46839586537176,226.15
2017-01-24,30.439760277104334,14.679040543085211,60.485589350419566,54.75764839211361,227.6
2017-01-25,30.434741873702183,14.679891505841631,60.49345398324904,55.05415359664006,229.57
2017-01-26,30.434029221130725,14.682584274287423,60.5727291109746,55.86947474521377,229.33
2017-01-27,30.413739157321405,14.675286018955713,60.54035748626883,55.41585263551704,228.97
2017-01-30,30.404086306276312,14.669779182882419,60.541353292799805,55.26213535688214,227.55
2017-01-31,30.411485780412978,14.687801639435078,60.535548547990274,55.20880632225697,227.53
2017-02-01,30.398254154145988,14.691952725282166,60.54730999142486,55.308727381699924,227.62
2017-02-02,30.379473872038837,14.70267713234696,60.53882455996269,55.21441450774151,227.77
2017-02-03,30.397970805106812,14.71541636726223,60.554402628829656,55.342605312603354,229.34
2017-02-06,30.401121599018825,14.710814165785008,60.53170898263945,55.10407163122638,228.93
2017-02-07,30.411475573882125,14.701107744490974,60.533615989882406,55.16056959773738,228.94
2017-02-08,30.40985801727319,14.709786427265598,60.541336993582185,55.47676789520001,229.24
2017-02-09,30.41831960388628,14.713478788395973,60.543209835402614,55.43836036917194,230.6
2017-02-10,30.41831960388628,14.713478788395973,60.543209835402614,55.43836036917194,231.51
2017-02-13,30.41831960388628,14.713478788395973,60.543209835402614,55.43836036917194,232.77
2017-02-14,30.423047079013067,14.727574935675579,60.538330457934094,55.58565719911444,233.7
2017-02-15,30.424573398357136,14.753635675487788,60.551656960899216,55.743198057554245,234.92
2017-02-16,30.42551337823091,14.744967125885324,60.54628892005915,55.67950750878658,234.72
2017-02-17,30.427146926827994,14.740840810543038,60.55443609842283,55.624852557483294,235.09
2017-02-21,30.429617402462917,14.745242813655608,60.5514035418716,55.730073780428924,236.49
2017-02-22,30.4343091125259,14.739331272352759,60.55538610113297,55.79908197964258,236.28
2017-02-23,30.42141375274937,14.748395260375801,60.549158432813506,55.50869545827354,236.44
2017-02-24,30.401185457191556,14.733468963254555,60.555511520074326,55.4753381818064,236.74
2017-02-27,30.395454530522308,14.733164234198895,60.55496776250755,55.654725764915945,237.11
2017-02-28,30.3936762650402,14.741829009859956,60.54437148698592,55.41485432445359,236.47
2017-03-01,30.408080554558037,14.724436069624943,60.558214055001585,55.44383003832887,239.78
2017-03-02,30.40222734841624,14.710725943556618,60.55070396983394,55.33212419671461,238.27
2017-03-03,30.40404373430004,14.709690594298038,60.54295733189608,55.36336028155674,238.42
2017-03-06,30.405671485763154,14.689534825332789,60.54614407248498,55.253073847330285,237.71
2017-03-07,30.402584050117337,14.673889850286988,60.5446016080679,55.18410725323855,237.0
2017-03-08,30.396863027993973,14.669648301036338,60.54429619221736,55.1910488296517,236.56
2017-03-09,30.395871866794714,14.662025070436242,60.55045803071251,55.176809195809994,236.86
2017-03-10,30.393010356945243,14.669328083314195,60.55528066833919,55.22008958787764,237.69
2017-03-13,30.396839564548493,14.666243412686617,60.565235781533495,55.46706895139304,237.81
2017-03-14,30.400054120573635,14.653413347124344,60.563664310479155,55.402794731020485,236.9
2017-03-15,30.405714290344395,14.666422672736722,60.56549602451927,55.54303637209696,238.95
2017-03-16,30.407528931693367,14.668067927339125,60.565281057965365,55.746654640162674,238.48
2017-03-17,30.410946994058055,14.672007197469203,60.575118521286875,55.745517560113875,237.03
2017-03-20,30.40747437132777,14.660052305823646,60.571086863873504,55.709792713925665,236.77
2017-03-21,30.382526739714418,14.649486603521659,60.549723256893145,55.15530452995561,233.73
2017-03-22,30.383306923620417,14.643486180454921,60.55073449975485,55.35314617437644,234.28
2017-03-23,30.38530672479331,14.647767408842542,60.55970176024724,55.384942187125745,234.03
2017-03-24,30.38683360950826,14.647380407569104,60.56402704741194,55.41711132181379,233.86
2017-03-27,30.386160554045116,14.66409909749267,60.557472411664264,55.46139283024563,233.62
2017-03-28,30.39624896719174,14.672055678420183,60.56526439759302,55.57587101010237,235.32
2017-03-29,30.403535375605774,14.695815413226843,60.57714099436262,55.72038543376266,235.54
2017-03-30,30.40656472898877,14.685918484489822,60.58560467233846,55.70111721318696,236.29
2017-03-31,30.403419735705814,14.690214902276862,60.58408235267898,55.63225447690645,235.74
2017-04-03,30.399469618227517,14.682646292448839,60.58459011013784,55.42906271542903,235.33
2017-04-04,30.400724113540754,14.686018933572361,60.598476754906116,55.46382783155828,235.48
2017-04-05,30.38994357869479,14.685353274505088,60.596381666080276,55.309355817988866,234.78
2017-04-06,30.39608229000474,14.694915863416547,60.61273365342618,55.52421563963131,235.44
2017-04-07,30.400778072533523,14.710174029318209,60.58966258813892,55.3333634426258,235.2
2017-04-10,30.40058614887211,14.711749282119248,60.59246613616474,55.474144859901195,235.34
2017-04-11,30.398397499687988,14.68404105356503,60.59787984768525,55.48574024918962,235.06
2017-04-12,30.392779093870853,14.682906603657116,60.60466323379317,55.46895124430959,234.03
2017-04-13,30.38988492751906,14.681751949819164,60.59014625202074,55.134095998407716,232.51
2017-04-17,30.39881831778111,14.683781116538725,60.592238981667734,55.311818580606975,234.57
2017-04-18,30.39662417271751,14.674641513729645,60.58591409649761,55.22986546377897,233.87
2017-04-19,30.40122869275634,14.68019847032529,60.60358489482631,55.48296149175554,233.44
2017-04-20,30.410782482269717,14.680090221854343,60.61632202645879,55.78439998291977,235.34
2017-04-21,30.407585506411305,14.672253785493455,60.623774618682454,55.750009411572734,234.59
